Oncogene	4921	DDR2	DOID:1749
Oncogene	4921	DDR2	DOID:3908
Tumor_Suppressor	1662	DDX10	DOID:9119
Tumor_Suppressor	1654	DDX3X	DOID:1040
Tumor_Suppressor	1654	DDX3X	DOID:0050902
Oncogene	1655	DDX5	DOID:10283
Oncogene	1656	DDX6	DOID:707
Oncogene	7913	DEK	DOID:9119
Oncogene	54487	DGCR8	DOID:2154
Tumor_Suppressor	23405	DICER1	DOID:192
Tumor_Suppressor	23405	DICER1	DOID:5557
Tumor_Suppressor	23405	DICER1	DOID:3246
Tumor_Suppressor	23405	DICER1	DOID:4769
Tumor_Suppressor	23405	DICER1	NO_MATCH
Tumor_Suppressor	23405	DICER1	DOID:2154
Tumor_Suppressor	23405	DICER1	DOID:1781
Tumor_Suppressor	23405	DICER1	NO_MATCH
Tumor_Suppressor	23405	DICER1	DOID:4769
Tumor_Suppressor	1785	DNM2	DOID:5603
Tumor_Suppressor	1788	DNMT3A	DOID:9119
Tumor_Suppressor	29102	DROSHA	DOID:2154
Tumor_Suppressor	29102	DROSHA	DOID:3908
Tumor_Suppressor	29102	DROSHA	DOID:4007
Tumor_Suppressor	1879	EBF1	DOID:3315
Tumor_Suppressor	8726	EED	DOID:5940
Tumor_Suppressor	8726	EED	DOID:0050908
Tumor_Suppressor	8726	EED	DOID:3910
Oncogene	1956	EGFR	DOID:3070
Oncogene	1956	EGFR	DOID:3908
Oncogene	1956	EGFR	DOID:3908
Tumor_Suppressor	3646	EIF3E	DOID:9256
Tumor_Suppressor	1999	ELF3	DOID:1793
Oncogene	2000	ELF4	DOID:9119
Tumor_Suppressor	2000	ELF4	DOID:9119
Oncogene	2005	ELK4	DOID:10283
Tumor_Suppressor	8178	ELL	DOID:9952
Tumor_Suppressor	2033	EP300	DOID:9256
Tumor_Suppressor	2033	EP300	DOID:1612
Tumor_Suppressor	2033	EP300	DOID:1793
Tumor_Suppressor	2033	EP300	DOID:9119
Tumor_Suppressor	2033	EP300	DOID:9952
Tumor_Suppressor	2033	EP300	DOID:0050745
Oncogene	2034	EPAS1	DOID:0050773
Tumor_Suppressor	2034	EPAS1	DOID:0050773
Oncogene	2034	EPAS1	DOID:0050892
Tumor_Suppressor	2034	EPAS1	DOID:0050892
Oncogene	2034	EPAS1	DOID:5241
Tumor_Suppressor	2034	EPAS1	DOID:5241
Tumor_Suppressor	2060	EPS15	DOID:9952
Oncogene	2064	ERBB2	DOID:1612
Oncogene	2064	ERBB2	DOID:2394
Oncogene	2064	ERBB2	NO_MATCH
Oncogene	2064	ERBB2	DOID:3908
Oncogene	2064	ERBB2	DOID:10534
Oncogene	2065	ERBB3	DOID:219
Oncogene	2065	ERBB3	DOID:10534
Oncogene	2065	ERBB3	DOID:11934
Oncogene	2065	ERBB3	DOID:11054
Oncogene	2065	ERBB3	DOID:4159
Oncogene	2066	ERBB4	DOID:1909
Tumor_Suppressor	2066	ERBB4	DOID:1909
Oncogene	2066	ERBB4	DOID:10534
Tumor_Suppressor	2066	ERBB4	DOID:10534
Oncogene	2066	ERBB4	DOID:3908
Tumor_Suppressor	2066	ERBB4	DOID:3908
Tumor_Suppressor	2068	ERCC2	DOID:2513
Tumor_Suppressor	2068	ERCC2	DOID:3151
Tumor_Suppressor	2068	ERCC2	DOID:1909
Tumor_Suppressor	2071	ERCC3	DOID:2513
Tumor_Suppressor	2071	ERCC3	DOID:3151
Tumor_Suppressor	2071	ERCC3	DOID:1909
Tumor_Suppressor	2072	ERCC4	DOID:2513
Tumor_Suppressor	2072	ERCC4	DOID:3151
Tumor_Suppressor	2072	ERCC4	DOID:1909
Tumor_Suppressor	2073	ERCC5	DOID:2513
Tumor_Suppressor	2073	ERCC5	DOID:3151
Tumor_Suppressor	2073	ERCC5	DOID:1909
Oncogene	2078	ERG	DOID:3369
Oncogene	2078	ERG	DOID:10283
Oncogene	2078	ERG	DOID:9119
Oncogene	2099	ESR1	DOID:1612
Tumor_Suppressor	2099	ESR1	DOID:1612
Tumor_Suppressor	55500	ETNK1	DOID:0060597
Tumor_Suppressor	55500	ETNK1	DOID:0080188
Tumor_Suppressor	55500	ETNK1	DOID:349
Tumor_Suppressor	55500	ETNK1	DOID:999
Oncogene	2115	ETV1	DOID:3369
Oncogene	2115	ETV1	DOID:10283
Oncogene	2118	ETV4	DOID:3369
Oncogene	2118	ETV4	DOID:10286
Oncogene	2119	ETV5	DOID:10283
Tumor_Suppressor	2120	ETV6	DOID:8418
Tumor_Suppressor	2120	ETV6	NO_MATCH
Tumor_Suppressor	2120	ETV6	DOID:4922
Tumor_Suppressor	2120	ETV6	DOID:0050908
Oncogene	2130	EWSR1	DOID:3369
Oncogene	2130	EWSR1	NO_MATCH
Oncogene	2130	EWSR1	DOID:9952
Oncogene	2130	EWSR1	DOID:4233
Oncogene	2130	EWSR1	DOID:1115
Oncogene	2130	EWSR1	DOID:2661
Oncogene	2130	EWSR1	DOID:1790
Tumor_Suppressor	2131	EXT1	NO_MATCH
Tumor_Suppressor	2131	EXT1	DOID:3347
Tumor_Suppressor	2132	EXT2	NO_MATCH
Tumor_Suppressor	2132	EXT2	DOID:3347
Oncogene	2146	EZH2	DOID:0050745
Tumor_Suppressor	2146	EZH2	DOID:0050745
Tumor_Suppressor	54855	FAM46C	DOID:9538
Tumor_Suppressor	2175	FANCA	DOID:9119
Tumor_Suppressor	2175	FANCA	DOID:1240
Tumor_Suppressor	2176	FANCC	DOID:9119
Tumor_Suppressor	2176	FANCC	DOID:1240
